Timestep,Rate,Storm,Unit,Accumulation
02JAN2024 01:10:00,0.319,10_sqmi_PMF,Inches per Hour,2.919167
02JAN2024 01:20:00,0.319,10_sqmi_PMF,Inches per Hour,2.9723337
02JAN2024 01:30:00,0.319,10_sqmi_PMF,Inches per Hour,3.0255003
02JAN2024 01:40:00,0.319,10_sqmi_PMF,Inches per Hour,3.0786672
02JAN2024 01:50:00,0.319,10_sqmi_PMF,Inches per Hour,3.1318338
02JAN2024 02:00:00,0.407,10_sqmi_PMF,Inches per Hour,3.1850004
02JAN2024 02:10:00,0.407,10_sqmi_PMF,Inches per Hour,3.2528338
02JAN2024 02:20:00,0.407,10_sqmi_PMF,Inches per Hour,3.320667
02JAN2024 02:30:00,0.407,10_sqmi_PMF,Inches per Hour,3.3885005
02JAN2024 02:40:00,0.407,10_sqmi_PMF,Inches per Hour,3.4563339
02JAN2024 02:50:00,0.407,10_sqmi_PMF,Inches per Hour,3.524167
02JAN2024 03:00:00,0.502,10_sqmi_PMF,Inches per Hour,3.5920005
02JAN2024 03:10:00,0.502,10_sqmi_PMF,Inches per Hour,3.675667
02JAN2024 03:20:00,0.502,10_sqmi_PMF,Inches per Hour,3.7593338
02JAN2024 03:30:00,0.502,10_sqmi_PMF,Inches per Hour,3.8430004
02JAN2024 03:40:00,0.502,10_sqmi_PMF,Inches per Hour,3.926667
02JAN2024 03:50:00,0.502,10_sqmi_PMF,Inches per Hour,4.0103335
02JAN2024 04:00:00,0.602,10_sqmi_PMF,Inches per Hour,4.0940003
02JAN2024 04:10:00,0.602,10_sqmi_PMF,Inches per Hour,4.1943336
02JAN2024 04:20:00,0.602,10_sqmi_PMF,Inches per Hour,4.294667
02JAN2024 04:30:00,0.602,10_sqmi_PMF,Inches per Hour,4.3950005
02JAN2024 04:40:00,0.602,10_sqmi_PMF,Inches per Hour,4.4953337
02JAN2024 04:50:00,0.602,10_sqmi_PMF,Inches per Hour,4.595667
02JAN2024 05:00:00,0.709,10_sqmi_PMF,Inches per Hour,4.696
02JAN2024 05:10:00,0.709,10_sqmi_PMF,Inches per Hour,4.814167
02JAN2024 05:20:00,0.709,10_sqmi_PMF,Inches per Hour,4.9323335
02JAN2024 05:30:00,0.709,10_sqmi_PMF,Inches per Hour,5.0505
02JAN2024 05:40:00,0.709,10_sqmi_PMF,Inches per Hour,5.168667
02JAN2024 05:50:00,0.709,10_sqmi_PMF,Inches per Hour,5.286834
02JAN2024 06:00:00,0.821,10_sqmi_PMF,Inches per Hour,5.405
02JAN2024 06:10:00,0.821,10_sqmi_PMF,Inches per Hour,5.5418334
02JAN2024 06:20:00,0.821,10_sqmi_PMF,Inches per Hour,5.678667
02JAN2024 06:30:00,0.821,10_sqmi_PMF,Inches per Hour,5.8155003
02JAN2024 06:40:00,0.821,10_sqmi_PMF,Inches per Hour,5.9523335
02JAN2024 06:50:00,0.821,10_sqmi_PMF,Inches per Hour,6.089167
02JAN2024 07:00:00,1.11,10_sqmi_PMF,Inches per Hour,6.2260003
02JAN2024 07:10:00,1.11,10_sqmi_PMF,Inches per Hour,6.4110003
02JAN2024 07:20:00,1.11,10_sqmi_PMF,Inches per Hour,6.596
02JAN2024 07:30:00,1.11,10_sqmi_PMF,Inches per Hour,6.781
02JAN2024 07:40:00,1.11,10_sqmi_PMF,Inches per Hour,6.9660006
02JAN2024 07:50:00,1.11,10_sqmi_PMF,Inches per Hour,7.1510005
02JAN2024 08:00:00,2.55,10_sqmi_PMF,Inches per Hour,7.3360004
02JAN2024 08:10:00,2.55,10_sqmi_PMF,Inches per Hour,7.7610006
02JAN2024 08:20:00,2.55,10_sqmi_PMF,Inches per Hour,8.186001
02JAN2024 08:30:00,2.55,10_sqmi_PMF,Inches per Hour,8.611
02JAN2024 08:40:00,2.55,10_sqmi_PMF,Inches per Hour,9.036
02JAN2024 08:50:00,2.55,10_sqmi_PMF,Inches per Hour,9.461
02JAN2024 09:00:00,3.27,10_sqmi_PMF,Inches per Hour,9.886001
02JAN2024 09:10:00,3.27,10_sqmi_PMF,Inches per Hour,10.431001
02JAN2024 09:20:00,3.27,10_sqmi_PMF,Inches per Hour,10.976001
02JAN2024 09:30:00,3.27,10_sqmi_PMF,Inches per Hour,11.521
02JAN2024 09:40:00,3.27,10_sqmi_PMF,Inches per Hour,12.066
02JAN2024 09:50:00,3.27,10_sqmi_PMF,Inches per Hour,12.611
02JAN2024 10:00:00,13.6,10_sqmi_PMF,Inches per Hour,13.156
02JAN2024 10:10:00,13.6,10_sqmi_PMF,Inches per Hour,15.422667
02JAN2024 10:20:00,13.6,10_sqmi_PMF,Inches per Hour,17.689333
02JAN2024 10:30:00,13.6,10_sqmi_PMF,Inches per Hour,19.956001
02JAN2024 10:40:00,13.6,10_sqmi_PMF,Inches per Hour,22.222668
02JAN2024 10:50:00,13.6,10_sqmi_PMF,Inches per Hour,24.489334
02JAN2024 11:00:00,3.0,10_sqmi_PMF,Inches per Hour,26.756
02JAN2024 11:10:00,3.0,10_sqmi_PMF,Inches per Hour,27.256
02JAN2024 11:20:00,3.0,10_sqmi_PMF,Inches per Hour,27.756
02JAN2024 11:30:00,3.0,10_sqmi_PMF,Inches per Hour,28.256
02JAN2024 11:40:00,3.0,10_sqmi_PMF,Inches per Hour,28.756
02JAN2024 11:50:00,3.0,10_sqmi_PMF,Inches per Hour,29.256
02JAN2024 12:00:00,1.92,10_sqmi_PMF,Inches per Hour,29.756
02JAN2024 12:10:00,1.92,10_sqmi_PMF,Inches per Hour,30.076
02JAN2024 12:20:00,1.92,10_sqmi_PMF,Inches per Hour,30.396
02JAN2024 12:30:00,1.92,10_sqmi_PMF,Inches per Hour,30.716
02JAN2024 12:40:00,1.92,10_sqmi_PMF,Inches per Hour,31.036001
02JAN2024 12:50:00,1.92,10_sqmi_PMF,Inches per Hour,31.356
02JAN2024 13:00:00,0.252,10_sqmi_PMF,Inches per Hour,31.676
02JAN2024 13:10:00,0.252,10_sqmi_PMF,Inches per Hour,31.718
02JAN2024 13:20:00,0.252,10_sqmi_PMF,Inches per Hour,31.76
02JAN2024 13:30:00,0.252,10_sqmi_PMF,Inches per Hour,31.802002
02JAN2024 13:40:00,0.252,10_sqmi_PMF,Inches per Hour,31.844002
02JAN2024 13:50:00,0.252,10_sqmi_PMF,Inches per Hour,31.886002
02JAN2024 14:00:00,0.212,10_sqmi_PMF,Inches per Hour,31.928001
02JAN2024 14:10:00,0.212,10_sqmi_PMF,Inches per Hour,31.963335
02JAN2024 14:20:00,0.212,10_sqmi_PMF,Inches per Hour,31.998669
02JAN2024 14:30:00,0.212,10_sqmi_PMF,Inches per Hour,32.034004
02JAN2024 14:40:00,0.212,10_sqmi_PMF,Inches per Hour,32.069336
02JAN2024 14:50:00,0.212,10_sqmi_PMF,Inches per Hour,32.104668
02JAN2024 15:00:00,0.181,10_sqmi_PMF,Inches per Hour,32.140003
02JAN2024 15:10:00,0.181,10_sqmi_PMF,Inches per Hour,32.17017
02JAN2024 15:20:00,0.181,10_sqmi_PMF,Inches per Hour,32.200336
02JAN2024 15:30:00,0.181,10_sqmi_PMF,Inches per Hour,32.230503
02JAN2024 15:40:00,0.181,10_sqmi_PMF,Inches per Hour,32.26067
02JAN2024 15:50:00,0.181,10_sqmi_PMF,Inches per Hour,32.290836
02JAN2024 16:00:00,0.16,10_sqmi_PMF,Inches per Hour,32.321003
02JAN2024 16:10:00,0.16,10_sqmi_PMF,Inches per Hour,32.34767
02JAN2024 16:20:00,0.16,10_sqmi_PMF,Inches per Hour,32.374336
02JAN2024 16:30:00,0.16,10_sqmi_PMF,Inches per Hour,32.401
02JAN2024 16:40:00,0.16,10_sqmi_PMF,Inches per Hour,32.42767
02JAN2024 16:50:00,0.16,10_sqmi_PMF,Inches per Hour,32.454338
02JAN2024 17:00:00,0.149,10_sqmi_PMF,Inches per Hour,32.481003
02JAN2024 17:10:00,0.149,10_sqmi_PMF,Inches per Hour,32.505836
02JAN2024 17:20:00,0.149,10_sqmi_PMF,Inches per Hour,32.53067
02JAN2024 17:30:00,0.149,10_sqmi_PMF,Inches per Hour,32.555504
02JAN2024 17:40:00,0.149,10_sqmi_PMF,Inches per Hour,32.580334
02JAN2024 17:50:00,0.149,10_sqmi_PMF,Inches per Hour,32.605167
02JAN2024 18:00:00,0.148,10_sqmi_PMF,Inches per Hour,32.63
02JAN2024 18:10:00,0.148,10_sqmi_PMF,Inches per Hour,32.654667
02JAN2024 18:20:00,0.148,10_sqmi_PMF,Inches per Hour,32.679333
02JAN2024 18:30:00,0.148,10_sqmi_PMF,Inches per Hour,32.704002
02JAN2024 18:40:00,0.148,10_sqmi_PMF,Inches per Hour,32.72867
02JAN2024 18:50:00,0.148,10_sqmi_PMF,Inches per Hour,32.753334
02JAN2024 19:00:00,0.137,10_sqmi_PMF,Inches per Hour,32.778
02JAN2024 19:10:00,0.137,10_sqmi_PMF,Inches per Hour,32.800835
02JAN2024 19:20:00,0.137,10_sqmi_PMF,Inches per Hour,32.823666
02JAN2024 19:30:00,0.137,10_sqmi_PMF,Inches per Hour,32.8465
02JAN2024 19:40:00,0.137,10_sqmi_PMF,Inches per Hour,32.869335
02JAN2024 19:50:00,0.137,10_sqmi_PMF,Inches per Hour,32.892166
02JAN2024 20:00:00,0.137,10_sqmi_PMF,Inches per Hour,32.915
02JAN2024 20:10:00,0.137,10_sqmi_PMF,Inches per Hour,32.937836
02JAN2024 20:20:00,0.137,10_sqmi_PMF,Inches per Hour,32.960667
02JAN2024 20:30:00,0.137,10_sqmi_PMF,Inches per Hour,32.9835
02JAN2024 20:40:00,0.137,10_sqmi_PMF,Inches per Hour,33.006336
02JAN2024 20:50:00,0.137,10_sqmi_PMF,Inches per Hour,33.029167
02JAN2024 21:00:00,0.137,10_sqmi_PMF,Inches per Hour,33.052002
02JAN2024 21:10:00,0.137,10_sqmi_PMF,Inches per Hour,33.074837
02JAN2024 21:20:00,0.137,10_sqmi_PMF,Inches per Hour,33.097668
02JAN2024 21:30:00,0.137,10_sqmi_PMF,Inches per Hour,33.120502
02JAN2024 21:40:00,0.137,10_sqmi_PMF,Inches per Hour,33.143337
02JAN2024 21:50:00,0.137,10_sqmi_PMF,Inches per Hour,33.16617
02JAN2024 22:00:00,0.137,10_sqmi_PMF,Inches per Hour,33.189003
02JAN2024 22:10:00,0.137,10_sqmi_PMF,Inches per Hour,33.211838
02JAN2024 22:20:00,0.137,10_sqmi_PMF,Inches per Hour,33.23467
02JAN2024 22:30:00,0.137,10_sqmi_PMF,Inches per Hour,33.257504
02JAN2024 22:40:00,0.137,10_sqmi_PMF,Inches per Hour,33.28034
02JAN2024 22:50:00,0.137,10_sqmi_PMF,Inches per Hour,33.30317
02JAN2024 23:00:00,0.137,10_sqmi_PMF,Inches per Hour,33.326004
02JAN2024 23:10:00,0.137,10_sqmi_PMF,Inches per Hour,33.34884
02JAN2024 23:20:00,0.137,10_sqmi_PMF,Inches per Hour,33.37167
02JAN2024 23:30:00,0.137,10_sqmi_PMF,Inches per Hour,33.394505
02JAN2024 23:40:00,0.137,10_sqmi_PMF,Inches per Hour,33.41734
02JAN2024 23:50:00,0.137,10_sqmi_PMF,Inches per Hour,33.44017
03JAN2024 00:00:00,0.137,10_sqmi_PMF,Inches per Hour,33.463005
03JAN2024 00:10:00,0.137,10_sqmi_PMF,Inches per Hour,33.48584
03JAN2024 00:20:00,0.137,10_sqmi_PMF,Inches per Hour,33.50867
03JAN2024 00:30:00,0.137,10_sqmi_PMF,Inches per Hour,33.531506
03JAN2024 00:40:00,0.137,10_sqmi_PMF,Inches per Hour,33.55434
03JAN2024 00:50:00,0.137,10_sqmi_PMF,Inches per Hour,33.57717
03JAN2024 01:00:00,0.127,10_sqmi_PMF,Inches per Hour,33.600006
03JAN2024 01:10:00,0.127,10_sqmi_PMF,Inches per Hour,33.621174
03JAN2024 01:20:00,0.127,10_sqmi_PMF,Inches per Hour,33.642338
03JAN2024 01:30:00,0.127,10_sqmi_PMF,Inches per Hour,33.663506
03JAN2024 01:40:00,0.127,10_sqmi_PMF,Inches per Hour,33.684673
03JAN2024 01:50:00,0.127,10_sqmi_PMF,Inches per Hour,33.705837
03JAN2024 02:00:00,0.127,10_sqmi_PMF,Inches per Hour,33.727005
03JAN2024 02:10:00,0.127,10_sqmi_PMF,Inches per Hour,33.748173
03JAN2024 02:20:00,0.127,10_sqmi_PMF,Inches per Hour,33.769337
03JAN2024 02:30:00,0.127,10_sqmi_PMF,Inches per Hour,33.790504
03JAN2024 02:40:00,0.127,10_sqmi_PMF,Inches per Hour,33.811672
03JAN2024 02:50:00,0.127,10_sqmi_PMF,Inches per Hour,33.832836
03JAN2024 03:00:00,0.127,10_sqmi_PMF,Inches per Hour,33.854004
03JAN2024 03:10:00,0.127,10_sqmi_PMF,Inches per Hour,33.87517
03JAN2024 03:20:00,0.127,10_sqmi_PMF,Inches per Hour,33.896336
03JAN2024 03:30:00,0.127,10_sqmi_PMF,Inches per Hour,33.917503
03JAN2024 03:40:00,0.127,10_sqmi_PMF,Inches per Hour,33.93867
03JAN2024 03:50:00,0.127,10_sqmi_PMF,Inches per Hour,33.959835
03JAN2024 04:00:00,0.127,10_sqmi_PMF,Inches per Hour,33.981003
03JAN2024 04:10:00,0.127,10_sqmi_PMF,Inches per Hour,34.00217
03JAN2024 04:20:00,0.127,10_sqmi_PMF,Inches per Hour,34.023335
03JAN2024 04:30:00,0.127,10_sqmi_PMF,Inches per Hour,34.044502
03JAN2024 04:40:00,0.127,10_sqmi_PMF,Inches per Hour,34.06567
03JAN2024 04:50:00,0.127,10_sqmi_PMF,Inches per Hour,34.086834
03JAN2024 05:00:00,0.127,10_sqmi_PMF,Inches per Hour,34.108
03JAN2024 05:10:00,0.127,10_sqmi_PMF,Inches per Hour,34.12917
03JAN2024 05:20:00,0.127,10_sqmi_PMF,Inches per Hour,34.150333
03JAN2024 05:30:00,0.127,10_sqmi_PMF,Inches per Hour,34.1715
03JAN2024 05:40:00,0.127,10_sqmi_PMF,Inches per Hour,34.19267
03JAN2024 05:50:00,0.127,10_sqmi_PMF,Inches per Hour,34.213833
03JAN2024 06:00:00,0.127,10_sqmi_PMF,Inches per Hour,34.235
03JAN2024 06:10:00,0.127,10_sqmi_PMF,Inches per Hour,34.25617
03JAN2024 06:20:00,0.127,10_sqmi_PMF,Inches per Hour,34.277332
03JAN2024 06:30:00,0.127,10_sqmi_PMF,Inches per Hour,34.2985
03JAN2024 06:40:00,0.127,10_sqmi_PMF,Inches per Hour,34.319668
03JAN2024 06:50:00,0.127,10_sqmi_PMF,Inches per Hour,34.34083
03JAN2024 07:00:00,0.086,10_sqmi_PMF,Inches per Hour,34.362
03JAN2024 07:10:00,0.086,10_sqmi_PMF,Inches per Hour,34.37633
03JAN2024 07:20:00,0.086,10_sqmi_PMF,Inches per Hour,34.390667
03JAN2024 07:30:00,0.086,10_sqmi_PMF,Inches per Hour,34.405
03JAN2024 07:40:00,0.086,10_sqmi_PMF,Inches per Hour,34.41933
03JAN2024 07:50:00,0.086,10_sqmi_PMF,Inches per Hour,34.433666
03JAN2024 08:00:00,0.086,10_sqmi_PMF,Inches per Hour,34.447998
03JAN2024 08:10:00,0.086,10_sqmi_PMF,Inches per Hour,34.46233
03JAN2024 08:20:00,0.086,10_sqmi_PMF,Inches per Hour,34.476665
03JAN2024 08:30:00,0.086,10_sqmi_PMF,Inches per Hour,34.490997
03JAN2024 08:40:00,0.086,10_sqmi_PMF,Inches per Hour,34.50533
03JAN2024 08:50:00,0.086,10_sqmi_PMF,Inches per Hour,34.519665
03JAN2024 09:00:00,0.086,10_sqmi_PMF,Inches per Hour,34.533997
03JAN2024 09:10:00,0.086,10_sqmi_PMF,Inches per Hour,34.54833
03JAN2024 09:20:00,0.086,10_sqmi_PMF,Inches per Hour,34.562664
03JAN2024 09:30:00,0.086,10_sqmi_PMF,Inches per Hour,34.576996
03JAN2024 09:40:00,0.086,10_sqmi_PMF,Inches per Hour,34.591328
03JAN2024 09:50:00,0.086,10_sqmi_PMF,Inches per Hour,34.605663
03JAN2024 10:00:00,0.086,10_sqmi_PMF,Inches per Hour,34.619995
03JAN2024 10:10:00,0.086,10_sqmi_PMF,Inches per Hour,34.634327
03JAN2024 10:20:00,0.086,10_sqmi_PMF,Inches per Hour,34.648663
03JAN2024 10:30:00,0.086,10_sqmi_PMF,Inches per Hour,34.662994
03JAN2024 10:40:00,0.086,10_sqmi_PMF,Inches per Hour,34.677326
03JAN2024 10:50:00,0.086,10_sqmi_PMF,Inches per Hour,34.69166
03JAN2024 11:00:00,0.086,10_sqmi_PMF,Inches per Hour,34.705994
03JAN2024 11:10:00,0.086,10_sqmi_PMF,Inches per Hour,34.720325
03JAN2024 11:20:00,0.086,10_sqmi_PMF,Inches per Hour,34.73466
03JAN2024 11:30:00,0.086,10_sqmi_PMF,Inches per Hour,34.748993
03JAN2024 11:40:00,0.086,10_sqmi_PMF,Inches per Hour,34.763325
03JAN2024 11:50:00,0.086,10_sqmi_PMF,Inches per Hour,34.77766
03JAN2024 12:00:00,0.086,10_sqmi_PMF,Inches per Hour,34.791992
03JAN2024 12:10:00,0.086,10_sqmi_PMF,Inches per Hour,34.806324
03JAN2024 12:20:00,0.086,10_sqmi_PMF,Inches per Hour,34.82066
03JAN2024 12:30:00,0.086,10_sqmi_PMF,Inches per Hour,34.83499
03JAN2024 12:40:00,0.086,10_sqmi_PMF,Inches per Hour,34.849323
03JAN2024 12:50:00,0.086,10_sqmi_PMF,Inches per Hour,34.86366
03JAN2024 13:00:00,0.048,10_sqmi_PMF,Inches per Hour,34.87799
03JAN2024 13:10:00,0.048,10_sqmi_PMF,Inches per Hour,34.88599
03JAN2024 13:20:00,0.048,10_sqmi_PMF,Inches per Hour,34.89399
03JAN2024 13:30:00,0.048,10_sqmi_PMF,Inches per Hour,34.901993
03JAN2024 13:40:00,0.048,10_sqmi_PMF,Inches per Hour,34.909992
03JAN2024 13:50:00,0.048,10_sqmi_PMF,Inches per Hour,34.91799
03JAN2024 14:00:00,0.048,10_sqmi_PMF,Inches per Hour,34.92599
03JAN2024 14:10:00,0.048,10_sqmi_PMF,Inches per Hour,34.93399
03JAN2024 14:20:00,0.048,10_sqmi_PMF,Inches per Hour,34.94199
03JAN2024 14:30:00,0.048,10_sqmi_PMF,Inches per Hour,34.94999
03JAN2024 14:40:00,0.048,10_sqmi_PMF,Inches per Hour,34.957993
03JAN2024 14:50:00,0.048,10_sqmi_PMF,Inches per Hour,34.965992
03JAN2024 15:00:00,0.048,10_sqmi_PMF,Inches per Hour,34.97399
03JAN2024 15:10:00,0.048,10_sqmi_PMF,Inches per Hour,34.98199
03JAN2024 15:20:00,0.048,10_sqmi_PMF,Inches per Hour,34.98999
03JAN2024 15:30:00,0.048,10_sqmi_PMF,Inches per Hour,34.997993
03JAN2024 15:40:00,0.048,10_sqmi_PMF,Inches per Hour,35.005993
03JAN2024 15:50:00,0.048,10_sqmi_PMF,Inches per Hour,35.013992
03JAN2024 16:00:00,0.048,10_sqmi_PMF,Inches per Hour,35.02199
03JAN2024 16:10:00,0.048,10_sqmi_PMF,Inches per Hour,35.02999
03JAN2024 16:20:00,0.048,10_sqmi_PMF,Inches per Hour,35.03799
03JAN2024 16:30:00,0.048,10_sqmi_PMF,Inches per Hour,35.04599
03JAN2024 16:40:00,0.048,10_sqmi_PMF,Inches per Hour,35.053993
03JAN2024 16:50:00,0.048,10_sqmi_PMF,Inches per Hour,35.061993
03JAN2024 17:00:00,0.048,10_sqmi_PMF,Inches per Hour,35.069992
03JAN2024 17:10:00,0.048,10_sqmi_PMF,Inches per Hour,35.07799
03JAN2024 17:20:00,0.048,10_sqmi_PMF,Inches per Hour,35.08599
03JAN2024 17:30:00,0.048,10_sqmi_PMF,Inches per Hour,35.093994
03JAN2024 17:40:00,0.048,10_sqmi_PMF,Inches per Hour,35.101994
03JAN2024 17:50:00,0.048,10_sqmi_PMF,Inches per Hour,35.109993
03JAN2024 18:00:00,0.048,10_sqmi_PMF,Inches per Hour,35.117992
03JAN2024 18:10:00,0.048,10_sqmi_PMF,Inches per Hour,35.12599
03JAN2024 18:20:00,0.048,10_sqmi_PMF,Inches per Hour,35.13399
03JAN2024 18:30:00,0.048,10_sqmi_PMF,Inches per Hour,35.14199
03JAN2024 18:40:00,0.048,10_sqmi_PMF,Inches per Hour,35.149994
03JAN2024 18:50:00,0.048,10_sqmi_PMF,Inches per Hour,35.157993
03JAN2024 19:00:00,0.048,10_sqmi_PMF,Inches per Hour,35.165993
03JAN2024 19:10:00,0.048,10_sqmi_PMF,Inches per Hour,35.173992
03JAN2024 19:20:00,0.048,10_sqmi_PMF,Inches per Hour,35.18199
03JAN2024 19:30:00,0.048,10_sqmi_PMF,Inches per Hour,35.189995
03JAN2024 19:40:00,0.048,10_sqmi_PMF,Inches per Hour,35.197994
03JAN2024 19:50:00,0.048,10_sqmi_PMF,Inches per Hour,35.205994
03JAN2024 20:00:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 20:10:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 20:20:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 20:30:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 20:40:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 20:50:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 21:00:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 21:10:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 21:20:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 21:30:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 21:40:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 21:50:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 22:00:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 22:10:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 22:20:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 22:30:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 22:40:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 22:50:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 23:00:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 23:10:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 23:20:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 23:30:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 23:40:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
03JAN2024 23:50:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
04JAN2024 00:00:00,0.0,10_sqmi_PMF,Inches per Hour,35.213993
31DEC2023 20:00:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 20:10:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 20:20:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 20:30:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 20:40:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 20:50:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 21:00:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.027
31DEC2023 21:10:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0315
31DEC2023 21:20:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.036000002
31DEC2023 21:30:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0405
31DEC2023 21:40:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.045
31DEC2023 21:50:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.049500003
31DEC2023 22:00:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.054
31DEC2023 22:10:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0585
31DEC2023 22:20:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.063
31DEC2023 22:30:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0675
31DEC2023 22:40:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.072
31DEC2023 22:50:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0765
31DEC2023 23:00:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.081
31DEC2023 23:10:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.0855
31DEC2023 23:20:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.09
31DEC2023 23:30:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.094500005
31DEC2023 23:40:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.099
31DEC2023 23:50:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.1035
01JAN2024 00:00:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.108
01JAN2024 00:10:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.112500004
01JAN2024 00:20:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.117000006
01JAN2024 00:30:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.1215
01JAN2024 00:40:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.126
01JAN2024 00:50:00,0.027,50_sqmi_0.5PMF,Inches per Hour,0.1305
01JAN2024 01:00:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.135
01JAN2024 01:10:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.1412
01JAN2024 01:20:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.1474
01JAN2024 01:30:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.1536
01JAN2024 01:40:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.15980001
01JAN2024 01:50:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.16600001
01JAN2024 02:00:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.17220001
01JAN2024 02:10:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.17840001
01JAN2024 02:20:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.18460001
01JAN2024 02:30:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.19080001
01JAN2024 02:40:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.19700001
01JAN2024 02:50:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.20320001
01JAN2024 03:00:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.20940001
01JAN2024 03:10:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.21560001
01JAN2024 03:20:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.22180001
01JAN2024 03:30:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.22800002
01JAN2024 03:40:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.23420002
01JAN2024 03:50:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.24040002
01JAN2024 04:00:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.24660002
01JAN2024 04:10:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.25280002
01JAN2024 04:20:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.259
01JAN2024 04:30:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.26520002
01JAN2024 04:40:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.2714
01JAN2024 04:50:00,0.0372,50_sqmi_0.5PMF,Inches per Hour,0.27760002
