InterimNam,Side,milepost,z,,,,,
S_258.15_258.45,South,258.3400189,522.0399780273438,,,,,
S_258.15_258.45,South,258.3632007,519.0200195,,,,,
S_258.15_258.45,South,258.3817803,518.9199829101562,,,,,
S_258.15_258.45,South,258.3966288,518.6900024414062,,,,,
S_258.15_258.45,South,258.4014773,518.75,,,,,
S_258.15_258.45,South,258.4028788,518.5499877929688,,,,,
S_258.15_258.45,South,258.4190152,520.2000122070312,,,,,
S_258.15_258.45,South,258.4319507,519.5300293,,,,,
S_258.15_258.45,South,258.4375,519.5900268554688,,,,,
N_239.06_239.96,North,239.06125568183987,464.2099914550781,,,,,
N_239.06_239.96,North,239.0628655303247,464.2900085449219,,,,,
N_239.06_239.96,North,239.06413446968253,464.4700012207031,,,,,
N_239.06_239.96,North,239.06554734865824,464.4200134277344,,,,,
N_239.06_239.96,North,239.06683712092314,464.4899902,,,,,
N_239.06_239.96,North,239.06930303010074,464.0899963378906,,,,,
N_239.06_239.96,North,239.0703749997688,464.2600098,,,,,
N_239.06_239.96,North,239.0715643941995,464.6600036621094,,,,,
N_239.06_239.96,North,239.07413068193378,464.2900085449219,,,,,
N_239.06_239.96,North,239.07494128776318,464.2600098,,,,,
N_239.06_239.96,North,239.07561742406904,464.5400085449219,,,,,
N_239.06_239.96,North,239.07899431835523,464.6300048828125,,,,,
N_239.06_239.96,North,239.0805681815292,464.5100098,,,,,
N_239.06_239.96,North,239.08142803018742,464.5899963378906,,,,,
N_239.06_239.96,North,239.0832500004046,464.4100036621094,,,,,
N_239.06_239.96,North,239.0843977286599,464.5199890136719,,,,,
N_239.06_239.96,North,239.08507386352076,464.3999938964844,,,,,
N_239.06_239.96,North,239.08574810548262,464.5,,,,,
N_239.06_239.96,North,239.0870056811246,464.4200134277344,,,,,
N_239.06_239.96,North,239.08777462005617,464.69000244140625,,,,,
N_239.06_239.96,North,239.0898011375196,464.80999755859375,,,,,
N_239.06_239.96,North,239.0904772723805,464.6600036621094,,,,,
N_239.06_239.96,North,239.09344318216498,464.7300109863281,,,,,
N_239.06_239.96,North,239.09452840862852,464.8500061035156,,,,,
N_239.06_239.96,North,239.0958806812402,464.7600098,,,,,
N_239.06_239.96,North,239.0970700749484,464.8299865722656,,,,,
N_239.06_239.96,North,239.0985814406655,464.6199951171875,,,,,
N_239.06_239.96,North,239.10060795523904,464.9700012207031,,,,,
N_239.06_239.96,North,239.10195833206177,464.8399963378906,,,,,
N_239.06_239.96,North,239.10263257691355,464.55999755859375,,,,,
N_239.06_239.96,North,239.10398295373628,464.6600036621094,,,,,
N_239.06_239.96,North,239.10495265267113,464.9599914550781,,,,,
N_239.06_239.96,North,239.10600568251178,464.7699890136719,,,,,
N_239.06_239.96,North,239.1080303041863,464.82000732421875,,,,,
N_239.06_239.96,North,239.11063447085294,464.6499938964844,,,,,
N_239.06_239.96,North,239.11292234709768,464.70001220703125,,,,,
N_239.06_239.96,North,239.11477651538272,464.5799865722656,,,,,
N_239.06_239.96,North,239.1155795438362,464.7099914550781,,,,,
N_239.06_239.96,North,239.1182367405747,464.79998779296875,,,,,
N_239.06_239.96,North,239.12152272657914,464.4200134277344,,,,,
N_239.06_239.96,North,239.12354545246473,464.80999755859375,,,,,
N_239.06_239.96,North,239.12516098253656,464.6000061035156,,,,,
N_239.06_239.96,North,239.1267746225993,464.5299987792969,,,,,
N_239.06_239.96,North,239.12785037878788,464.6700134277344,,,,,
N_239.06_239.96,North,239.1288636375196,465.0899963378906,,,,,
N_239.06_239.96,North,239.1296174216993,465.0400085449219,,,,,
N_239.06_239.96,North,239.13107954314262,465.19000244140625,,,,,
N_239.06_239.96,North,239.13646590724136,465.2300109863281,,,,,
N_239.06_239.96,North,239.13703408905954,465.3399963378906,,,,,
N_239.06_239.96,North,239.14040151307077,465.20001220703125,,,,,
N_239.06_239.96,North,239.14309469512014,465.3299865722656,,,,,
N_239.06_239.96,North,239.14713447108414,465.2600098,,,,,
N_239.06_239.96,North,239.14784658836595,465.30999755859375,,,,,
N_239.06_239.96,North,239.1498276531335,465.2399902,,,,,
N_239.06_239.96,North,239.15267802960946,465.2200012207031,,,,,
N_239.06_239.96,North,239.15375946738504,465.30999755859375,,,,,
N_239.06_239.96,North,239.15538067904387,465.2099914550781,,,,,
N_239.06_239.96,North,239.15656060536702,465.2799987792969,,,,,
N_239.06_239.96,North,239.1586231023615,465.0899963378906,,,,,
N_239.06_239.96,North,239.1592537874164,465.17999267578125,,,,,
N_239.06_239.96,North,239.1618674214681,465.1000061035156,,,,,
N_239.06_239.96,North,239.16531249768806,465.1400146484375,,,,,
N_239.06_239.96,North,239.16598673964992,465.0899963378906,,,,,
N_239.06_239.96,North,239.1670170431426,465.25,,,,,
N_239.06_239.96,North,239.16867992747913,465.2600098,,,,,
N_239.06_239.96,North,239.17070075757576,465.5,,,,,
N_239.06_239.96,North,239.17271969188343,465.32000732421875,,,,,
N_239.06_239.96,North,239.1740662915779,465.4100036621094,,,,,
N_239.06_239.96,North,239.17541287971267,465.2300109863281,,,,,
N_239.06_239.96,North,239.17700000184956,465.17999267578125,,,,,
N_239.06_239.96,North,239.17797348947235,465.2799987792969,,,,,
N_239.06_239.96,North,239.18147348577327,465.1600036621094,,,,,
N_239.06_239.96,North,239.18282007390803,465.05999755859375,,,,,
N_239.06_239.96,North,239.18349242008094,465.1600036621094,,,,,
N_239.06_239.96,North,239.18483901977538,465.0899963378906,,,,,
N_239.06_239.96,North,239.18618560791015,465.19000244140625,,,,,
N_239.06_239.96,North,239.18820643800677,465.0799865722656,,,,,
N_239.06_239.96,North,239.18996969512014,465.1400146484375,,,,,
N_239.06_239.96,North,239.19166856476755,465.2799987792969,,,,,
N_239.06_239.96,North,239.1926723503344,464.9800109863281,,,,,
N_239.06_239.96,North,239.19628598993475,465.1000061035156,,,,,
N_239.06_239.96,North,239.1980776492032,464.9599914550781,,,,,
N_239.06_239.96,North,239.20032575433905,465,,,,,
N_239.06_239.96,North,239.2016723540335,464.9100036621094,,,,,
N_239.06_239.96,North,239.20502840909091,464.7799987792969,,,,,
N_239.06_239.96,North,239.2083844641483,464.8399963378906,,,,,
N_239.06_239.96,North,239.20905682188092,464.9700012207031,,,,,
N_239.06_239.96,North,239.21308522311125,464.9899902,,,,,
N_239.06_239.96,North,239.21493181402033,464.8399963378906,,,,,
N_239.06_239.96,North,239.21711363590126,464.94000244140625,,,,,
N_239.06_239.96,North,239.2191268944018,464.8800048828125,,,,,
N_239.06_239.96,North,239.22114204869126,464.9100036621094,,,,,
N_239.06_239.96,North,239.22200946461072,465.0899963378906,,,,,
N_239.06_239.96,North,239.22418749491374,465.0899963378906,,,,,
N_239.06_239.96,North,239.22584091186525,465.2799987792969,,,,,
N_239.06_239.96,North,239.22919696692264,465.1400146484375,,,,,
N_239.06_239.96,North,239.23150189948805,465.19000244140625,,,,,
N_239.06_239.96,North,239.2356231018991,464.92999267578125,,,,,
N_239.06_239.96,North,239.2372632598877,465,,,,,
N_239.06_239.96,North,239.23859658905954,464.94000244140625,,,,,
N_239.06_239.96,North,239.24014393430767,465.0899963378906,,,,,
N_239.06_239.96,North,239.24195265567664,465.0899963378906,,,,,
N_239.06_239.96,North,239.24262500184955,465.20001220703125,,,,,
N_239.06_239.96,North,239.24487878279254,465.0899963378906,,,,,
N_239.06_239.96,North,239.24800567858148,465.2900085449219,,,,,
N_239.06_239.96,North,239.24920075387666,465.2200012207031,,,,,
N_239.06_239.96,North,239.25082008130622,465.29998779296875,,,,,
N_239.06_239.96,North,239.25339393846917,465.25,,,,,
N_239.06_239.96,North,239.2545984811494,465.0299987792969,,,,,
N_239.06_239.96,North,239.25621780857895,465.0100098,,,,,
N_239.06_239.96,North,239.2567424334902,465.1600036621094,,,,,
N_239.06_239.96,North,239.25810985218396,465.2300109863281,,,,,
N_239.06_239.96,North,239.25945833610766,465.19000244140625,,,,,
N_239.06_239.96,North,239.26147728197503,465.3299865722656,,,,,
N_239.06_239.96,North,239.2641723540335,465.2699890136719,,,,,
N_239.06_239.96,North,239.2648560633804,465.1300048828125,,,,,
N_239.06_239.96,North,239.26551894216826,465.25,,,,,
N_239.06_239.96,North,239.2675397838246,465.25,,,,,
N_239.06_239.96,North,239.26821401422674,465.1300048828125,,,,,
N_239.06_239.96,North,239.27090908628523,465.1300048828125,,,,,
N_239.06_239.96,North,239.27292992794153,465.0899963378906,,,,,
N_239.06_239.96,North,239.27495074647845,465.1600036621094,,,,,
N_239.06_239.96,North,239.2783541731401,465.0400085449219,,,,,
N_239.06_239.96,North,239.28321213230942,465.2799987792969,,,,,
N_239.06_239.96,North,239.28505493164062,465.4700012207031,,,,,
N_239.06_239.96,North,239.28699053215257,465.4100036621094,,,,,
N_239.06_239.96,North,239.28861173225172,465.4800109863281,,,,,
N_239.06_239.96,North,239.29246402162494,465.44000244140625,,,,,
N_239.06_239.96,North,239.29583142829665,465.5899963378906,,,,,
N_239.06_239.96,North,239.29778788248697,465.4800109863281,,,,,
N_239.06_239.96,North,239.29920075387665,465.6600036621094,,,,,
N_239.06_239.96,North,239.3004886419123,465.4800109863281,,,,,
N_239.06_239.96,North,239.3021079462225,465.5,,,,,
N_239.06_239.96,North,239.3032424140699,465.69000244140625,,,,,
N_239.06_239.96,North,239.30372727365204,465.6099853515625,,,,,
N_239.06_239.96,North,239.30660984386097,465.67999267578125,,,,,
N_239.06_239.96,North,239.3075056734952,465.57000732421875,,,,,
N_239.06_239.96,North,239.30997727365204,465.5299987792969,,,,,
N_239.06_239.96,North,239.31065150405422,465.6199951171875,,,,,
N_239.06_239.96,North,239.31199811530837,465.4200134277344,,,,,
N_239.06_239.96,North,239.31344506466027,465.4700012207031,,,,,
N_239.06_239.96,North,239.3140189338453,465.5899963378906,,,,,
N_239.06_239.96,North,239.31469318736683,465.4700012207031,,,,,
N_239.06_239.96,North,239.3160397755016,465.5100098,,,,,
N_239.06_239.96,North,239.3180606171579,465.2799987792969,,,,,
N_239.06_239.96,North,239.31940910108162,465.4700012207031,,,,,
N_239.06_239.96,North,239.32142991961854,465.4200134277344,,,,,
N_239.06_239.96,North,239.32345076127487,465.29998779296875,,,,,
N_239.06_239.96,North,239.32694127863104,465.2099914550781,,,,,
N_239.06_239.96,North,239.3274924214681,465.30999755859375,,,,,
N_239.06_239.96,North,239.33126136548591,465.17999267578125,,,,,
N_239.06_239.96,North,239.33355492331765,465.4100036621094,,,,,
N_239.06_239.96,North,239.33560038711084,465.4700012207031,,,,,
N_239.06_239.96,North,239.33665909275865,465.3999938964844,,,,,
N_239.06_239.96,North,239.33828787601357,465.5,,,,,
N_239.06_239.96,North,239.3404166620428,465.4899902,,,,,
N_239.06_239.96,North,239.3423257677483,465.55999755859375,,,,,
N_239.06_239.96,North,239.34363067164566,465.3599853515625,,,,,
N_239.06_239.96,North,239.34577462398644,465.2799987792969,,,,,
N_239.06_239.96,North,239.34638257113372,465.4700012207031,,,,,
N_239.06_239.96,North,239.34791665741892,465.3500061035156,,,,,
N_239.06_239.96,North,239.34861553307735,465.3999938964844,,,,,
N_239.06_239.96,North,239.35119886918503,465.3399963378906,,,,,
N_239.06_239.96,North,239.35327272357364,465.20001220703125,,,,,
N_239.06_239.96,North,239.3538162832549,465.30999755859375,,,,,
N_239.06_239.96,North,239.3551685587565,465.2099914550781,,,,,
N_239.06_239.96,North,239.35702273282138,464.94000244140625,,,,,
N_239.06_239.96,North,239.35786931818183,464.9200134277344,,,,,
N_239.06_239.96,North,239.3590606134588,465.2200012207031,,,,,
N_239.06_239.96,North,239.36123485218394,465.29998779296875,,,,,
N_239.06_239.96,North,239.3629678113533,465.2300109863281,,,,,
N_239.06_239.96,North,239.36392802845347,465.30999755859375,,,,,
N_239.06_239.96,North,239.3659488701098,465.3299865722656,,,,,
N_239.06_239.96,North,239.36675189856328,465.1300048828125,,,,,
N_239.06_239.96,North,239.36945455377753,465.0400085449219,,,,,
N_239.06_239.96,North,239.3700302956321,465.2799987792969,,,,,
N_239.06_239.96,North,239.37267991499468,465.0899963378906,,,,,
N_239.06_239.96,North,239.37335416851622,464.8699951171875,,,,,
N_239.06_239.96,North,239.37402652624883,464.9800109863281,,,,,
N_239.06_239.96,North,239.3753276616877,464.6499938964844,,,,,
N_239.06_239.96,North,239.3764829600941,464.95001220703125,,,,,
N_239.06_239.96,North,239.37806629065312,465.07000732421875,,,,,
N_239.06_239.96,North,239.3802670473041,465.04998779296875,,,,,
N_239.06_239.96,North,239.3810000009248,465.2699890136719,,,,,
N_239.06_239.96,North,239.3834526431922,465.17999267578125,,,,,
N_239.06_239.96,North,239.3854734848485,465.19000244140625,,,,,
N_239.06_239.96,North,239.3864848420114,465.3800048828125,,,,,
N_239.06_239.96,North,239.38816476532907,465.4700012207031,,,,,
N_239.06_239.96,North,239.39053787693834,465.3900146484375,,,,,
N_239.06_239.96,North,239.39153219512013,465.6199951171875,,,,,
N_239.06_239.96,North,239.3935511409875,465.5199890136719,,,,,
N_239.06_239.96,North,239.39471212676077,465.67999267578125,,,,,
N_239.06_239.96,North,239.39624431725704,465.7200012207031,,,,,
N_239.06_239.96,North,239.3974545473041,465.8699951171875,,,,,
N_239.06_239.96,North,239.4003124953761,466,,,,,
N_239.06_239.96,North,239.40297728105025,466.0299987792969,,,,,
N_239.06_239.96,North,239.4036515114524,465.92999267578125,,,,,
N_239.06_239.96,North,239.40568180893408,465.94000244140625,,,,,
N_239.06_239.96,North,239.40842425259677,465.7699890136719,,,,,
N_239.06_239.96,North,239.4094564403187,465.5899963378906,,,,,
N_239.06_239.96,North,239.4132405275287,465.2200012207031,,,,,
N_239.06_239.96,North,239.41594318274295,465.1700134277344,,,,,
N_239.06_239.96,North,239.41665151422674,465.30999755859375,,,,,
N_239.06_239.96,North,239.41913636178683,465.2799987792969,,,,,
N_239.06_239.96,North,239.42026703805635,465.0899963378906,,,,,
N_239.06_239.96,North,239.42115530765417,465.3599853515625,,,,,
N_239.06_239.96,North,239.42459281227806,465.3599853515625,,,,,
N_239.06_239.96,North,239.4265435559822,465.3299865722656,,,,,
N_239.06_239.96,North,239.42721591371478,465.44000244140625,,,,,
N_239.06_239.96,North,239.42782954822889,465.20001220703125,,,,,
N_239.06_239.96,North,239.4285643976385,465.17999267578125,,,,,
N_239.06_239.96,North,239.4294469798695,465.3699951171875,,,,,
N_239.06_239.96,North,239.43058711196437,465.1199951171875,,,,,
N_239.06_239.96,North,239.4312613654859,465.2300109863281,,,,,
N_239.06_239.96,North,239.43193372321852,465.0899963378906,,,,,
N_239.06_239.96,North,239.43260795362067,465.30999755859375,,,,,
N_239.06_239.96,North,239.4332822071422,464.8999938964844,,,,,
N_239.06_239.96,North,239.4339564375444,465.1099853515625,,,,,
N_239.06_239.96,North,239.43483901977538,465.1099853515625,,,,,
N_239.06_239.96,North,239.43567425352154,465.44000244140625,,,,,
N_239.06_239.96,North,239.43665150960285,465.1600036621094,,,,,
N_239.06_239.96,North,239.43732576312442,465.3699951171875,,,,,
N_239.06_239.96,North,239.44023105968128,465.2099914550781,,,,,
N_239.06_239.96,North,239.44147159923207,465.2900085449219,,,,,
N_239.06_239.96,North,239.44204354950875,465.17999267578125,,,,,
N_239.06_239.96,North,239.44608712861032,465.44000244140625,,,,,
N_239.06_239.96,North,239.4472405312278,465.4100036621094,,,,,
N_239.06_239.96,North,239.4491534053918,465.6099853515625,,,,,
N_239.06_239.96,North,239.45371023467092,465.67999267578125,,,,,
N_239.06_239.96,North,239.45956817626953,465.7699890136719,,,,,
N_239.06_239.96,North,239.46091478752368,465.7099914550781,,,,,
N_239.06_239.96,North,239.46226324832801,465.80999755859375,,,,,
N_239.06_239.96,North,239.46453597560074,465.5899963378906,,,,,
N_239.06_239.96,North,239.46832385438861,465.3800048828125,,,,,
N_239.06_239.96,North,239.47236174612334,465.4100036621094,,,,,
N_239.06_239.96,North,239.4753163100734,465.3699951171875,,,,,
N_239.06_239.96,North,239.4770719493519,465.4700012207031,,,,,
N_239.06_239.96,North,239.47841856060606,465.2099914550781,,,,,
N_239.06_239.96,North,239.48043748335405,465.2799987792969,,,,,
N_239.06_239.96,North,239.48178219881925,465.05999755859375,,,,,
N_239.06_239.96,North,239.48245645234078,465.07000732421875,,,,,
N_239.06_239.96,North,239.48343370842213,464.8699951171875,,,,,
N_239.06_239.96,North,239.4846875184955,465.05999755859375,,,,,
N_239.06_239.96,North,239.48649429783677,464.8999938964844,,,,,
N_239.06_239.96,North,239.48745074647846,464.9700012207031,,,,,
N_239.06_239.96,North,239.4885132668235,464.8900146484375,,,,,
N_239.06_239.96,North,239.4905321895715,464.9700012207031,,,,,
N_239.06_239.96,North,239.49389582778468,464.8699951171875,,,,,
N_239.06_239.96,North,239.49726136178683,465.1300048828125,,,,,
N_239.06_239.96,North,239.50129925352155,465.3399963378906,,,,,
N_239.06_239.96,North,239.50402840354226,465.4100036621094,,,,,
N_239.06_239.96,North,239.50616287693833,465.3800048828125,,,,,
N_239.06_239.96,North,239.51004734848485,465.4700012207031,,,,,
N_239.06_239.96,North,239.51157387473367,465.3999938964844,,,,,
N_239.06_239.96,North,239.51273862896545,465.5199890136719,,,,,
N_239.06_239.96,North,239.5142803215258,465.3999938964844,,,,,
N_239.06_239.96,North,239.51806820031368,465.3999938964844,,,,,
N_239.06_239.96,North,239.5194696969697,465.2900085449219,,,,,
N_239.06_239.96,North,239.52336743903882,465.30999755859375,,,,,
N_239.06_239.96,North,239.52943183667733,464.7600098,,,,,
N_239.06_239.96,North,239.53023676091973,465.1099853515625,,,,,
N_239.06_239.96,North,239.53105490944603,464.9599914550781,,,,,
N_239.06_239.96,North,239.53292804140034,464.8999938964844,,,,,
N_239.06_239.96,North,239.53427460641572,465.0100098,,,,,
N_239.06_239.96,North,239.53629357540245,464.9200134277344,,,,,
N_239.06_239.96,North,239.53718182188092,465.05999755859375,,,,,
N_239.06_239.96,North,239.53898864746094,465.0899963378906,,,,,
N_239.06_239.96,North,239.54033710826528,464.9899902,,,,,
N_239.06_239.96,North,239.54131630637428,464.79998779296875,,,,,
N_239.06_239.96,North,239.5425189301462,465.1199951171875,,,,,
N_239.06_239.96,North,239.54454543604996,465.04998779296875,,,,,
N_239.06_239.96,North,239.54640908905955,465.07000732421875,,,,,
N_239.06_239.96,North,239.5470833425811,464.9200134277344,,,,,
N_239.06_239.96,North,239.54783523097183,464.9899902,,,,,
N_239.06_239.96,North,239.5497803104285,464.82000732421875,,,,,
N_239.06_239.96,North,239.55049243349018,464.9899902,,,,,
N_239.06_239.96,North,239.55180492054333,464.9700012207031,,,,,
N_239.06_239.96,North,239.55247917406487,465.1199951171875,,,,,
N_239.06_239.96,North,239.5578769013376,465.1600036621094,,,,,
N_239.06_239.96,North,239.55989961566348,464.9700012207031,,,,,
N_239.06_239.96,North,239.56057386918502,465.2200012207031,,,,,
N_239.06_239.96,North,239.56129167961353,465.2099914550781,,,,,
N_239.06_239.96,North,239.5632727328214,464.8399963378906,,,,,
N_239.06_239.96,North,239.56462119362573,465.04998779296875,,,,,
N_239.06_239.96,North,239.5664393939394,465.04998779296875,,,,,
N_239.06_239.96,North,239.56714203805635,464.95001220703125,,,,,
N_239.06_239.96,North,239.56934471361566,465.05999755859375,,,,,
N_239.06_239.96,North,239.57204168146308,464.9100036621094,,,,,
N_239.06_239.96,North,239.57608900590375,464.8599853515625,,,,,
N_239.06_239.96,North,239.57972725608133,465.05999755859375,,,,,
N_239.06_239.96,North,239.58552652070017,465,,,,,
N_239.06_239.96,North,239.5862007742217,465.1099853515625,,,,,
N_239.06_239.96,North,239.58707006281074,465.0400085449219,,,,,
N_239.06_239.96,North,239.58785607540247,465.19000244140625,,,,,
N_239.06_239.96,North,239.5888958462802,465.1099853515625,,,,,
N_239.06_239.96,North,239.59057005911163,465.1400146484375,,,,,
N_239.06_239.96,North,239.59630680893406,464.9599914550781,,,,,
N_239.06_239.96,North,239.59967423872516,465.05999755859375,,,,,
N_239.06_239.96,North,239.60169505726208,465.2200012207031,,,,,
N_239.06_239.96,North,239.60304356430515,465.0899963378906,,,,,
N_239.06_239.96,North,239.60439012932056,465.19000244140625,,,,,
N_239.06_239.96,North,239.6050643828421,465.1199951171875,,,,,
N_239.06_239.96,North,239.60956438469165,465.19000244140625,,,,,
